,TripLength
232005,22.7
232006,11.7
232007,170.8
232008,15.4
232009,34.8
232010,18.2
232011,20.8
232012,343.7
232013,23.7
232014,77.1
232015,10.3
232016,6.15
232017,26.22
232018,15.4
232019,15.6
232020,32.4
232021,8.0
232022,26.6
232023,13.0
232024,5.7
232025,7.6
232026,22.6
232027,8.4
232028,1.9
232029,10.6
232030,5.2
232031,37.4
232032,83.6
232033,10.02
232034,31.7
232035,26.6
232036,4.2
232037,5.3
232038,5.4
232039,5.0
232040,5.0
232041,7.4
232042,8.7
232043,15.9
232044,3.9
232045,125.6
232046,2.2
232047,15.3
232048,13.6
232049,321.7
232050,13.3
232051,13.2
232052,5.7
232053,1.1
232054,19.7
232055,11.0
232056,3.1
232057,5.4
232058,173.0
232059,2.7
232060,7.2
232061,15.93
232062,3.6
232063,8.0
232064,9.3
232065,9.5
232066,7.6
232067,9.5
232068,20.8
232069,3.5
232070,5.7
232071,53.9
232072,14.2
232073,58.8
232074,7.1
232075,23.0
232076,2.7
232077,41.9
232078,19.4
232079,11.6
232080,8.3
232081,204.8
232082,2.7
232083,19.6
232084,39.8
232085,20.3
232086,8.0
232087,89.6
232088,5.4
232089,39.7
232090,36.6
232091,7.1
232092,7.8
232093,4.88
232094,8.4
232095,19.6
232096,1.65
232097,19.8
232098,11.4
232099,6.0
232100,13.3
232101,9.9
232102,24.7
232103,31.8
232104,12.1
232105,15.4
232106,18.4
232107,1.5
232108,26.3
232109,6.7
232110,56.9
232111,12.3
232112,1.5
232113,20.3
232114,2.4
232115,5.3
232116,88.6
232117,340.0
232118,6.8
232119,8.3
232120,17.8
232121,1.6
232122,24.1
232123,53.8
232124,11.9
232125,10.8
232126,5.7
232127,13.0
232128,7.1
232129,9.4
232130,9.4
232131,1.2
232132,2.6
232133,1.9
232134,11.9
232135,13.3
232136,11.4
232137,33.8
232138,1.9
232139,13.0
232140,11.0
232141,43.1
232142,6.7
232143,3.3
232144,3.3
232145,3.9
232146,2.4
232147,26.6
232148,7.1
232149,1.1
232150,13.4
232151,6.5
232152,1.8
232153,50.4
232154,13.3
232155,1.9
232156,7.6
232157,1.9
232158,31.7
232159,132.6
232160,13.0
232161,7.2
232162,13.3
232163,3.8
232164,6.15
232165,11.6
232166,3.3
232167,1.9
232168,6.8
232169,7.9
232170,12.6
232171,32.4
232172,3.0
232173,8.3
232174,182.8
232175,5.3
232176,15.5
232177,11.9
232178,11.4
232179,98.7
232180,2.6
232181,56.28
232182,6.7
232183,29.1
232184,59.7
232185,6.2
232186,4.1
232187,9.9
232188,3.6
232189,26.0
232190,13.4
232191,8.0
232192,8.4
232193,2.3
232194,6.1
232195,13.6
232196,19.8
232197,2.6
232198,1.9
232199,22.0
232200,12.5
232201,3.6
232202,1.9
232203,6.8
232204,5.7
232205,5.7
232206,20.2
232207,26.8
232208,7.28
232209,7.1
232210,8.0
232211,8.4
232212,73.1
232213,41.5
232214,7.9
232215,23.2
232216,7.1
232217,30.5
232218,145.4
232219,9.0
232220,15.7
232221,2.2
232222,27.7
232223,12.8
232224,258.5
232225,5.0
232226,5.3
232227,13.0
232228,2.3
232229,13.9
232230,11.9
232231,5.72
232232,8.4
232233,21.0
232234,41.6
232235,8.0
232236,8.0
232237,1.1
232238,25.3
232239,81.6
232240,8.98
232241,10.5
232242,7.6
232243,5.2
232244,2.0
232245,292.5
232246,8.0
232247,11.8
232248,6.2
232249,4.8
232250,4.4
232251,7.8
232252,5.0
232253,13.9
232254,24.0
232255,6.0
232256,13.3
232257,7.1
232258,11.4
232259,16.3
232260,14.7
232261,1.9
232262,5.72
232263,14.72
232264,29.1
232265,25.55
232266,36.1
232267,80.7
232268,4.4
232269,7.6
232270,16.0
232271,25.1
232272,13.3
232273,5.1
232274,12.1
232275,11.9
232276,70.5
232277,23.7
232278,8.3
232279,10.6
232280,2.6
232281,15.5
232282,31.2
232283,15.0
232284,27.1
232285,1.1
232286,14.3
232287,113.9
232288,7.6
232289,147.8
232290,20.9
232291,11.6
232292,57.4
232293,11.4
232294,38.4
232295,8.8
232296,50.8
232297,21.0
232298,7.6
232299,56.3
232300,8.0
232301,46.4
232302,6.0
232303,22.1
232304,16.2
232305,27.1
232306,11.9
232307,11.1
232308,182.6
232309,19.5
232310,6.1
232311,15.8
232312,52.2
232313,4.2
232314,225.4
232315,7.1
232316,33.6
232317,4.4
232318,16.4
232319,33.7
232320,3.4
232321,7.2
232322,87.9
232323,13.3
232324,71.9
232325,44.1
232326,1.9
232327,2.7
232328,5.1
232329,12.2
232330,10.7
232331,22.4
232332,18.3
232333,8.3
232334,15.5
232335,3.0
232336,6.8
232337,14.2
232338,19.3
232339,4.5
232340,108.5
232341,7.1
232342,11.2
232343,11.6
232344,8.7
232345,18.3
232346,1.9
232347,1.2
232348,9.3
232349,4.4
232350,11.9
232351,51.2
232352,42.2
232353,42.2
232354,8.3
232355,30.1
232356,11.0
232357,15.3
232358,24.1
232359,8.8
232360,143.9
232361,18.0
232362,14.8
232363,17.3
232364,18.3
232365,24.0
232366,8.3
232367,15.8
232368,11.0
232369,72.5
232370,23.2
232371,7.6
232372,18.7
232373,6.9
232374,129.5
232375,36.3
232376,7.6
232377,6.0
232378,9.3
232379,137.0
232380,3.8
232381,29.3
232382,6.15
232383,7.2
232384,5.1
232385,6.2
232386,7.1
232387,8.0
232388,13.0
232389,6.0
232390,10.7
232391,7.1
232392,3.8
232393,35.9
232394,14.1
232395,27.7
232396,22.7
232397,21.4
232398,7.8
232399,5.7
232400,3.8
232401,3.0
232402,31.7
232403,2.7
232404,10.0
232405,28.4
232406,5.0
232407,5.1
232408,166.8
232409,7.1
232410,16.8
232411,1.65
232412,31.2
232413,19.6
232414,11.0
232415,10.4
232416,6.1
232417,10.3
232418,5.0
232419,15.7
232420,15.7
232421,6.1
232422,47.8
232423,15.0
232424,3.2
232425,6.9
232426,1.65
232427,12.8
232428,7.2
232429,60.6
232430,11.0
232431,3.3
232432,8.19
232433,3.2
232434,28.6
232435,28.8
232436,11.0
232437,10.7
232438,25.1
232439,7.9
232440,22.0
232441,13.4
232442,7.8
232443,6.2
232444,4.1
232445,3.4
232446,15.5
232447,12.6
232448,5.0
232449,67.4
232450,4.1
232451,4.3
232452,23.9
232453,8.3
232454,8.7
232455,1.8
232456,13.606
232457,6.0
232458,2.8
232459,26.5
232460,39.42
232461,7.6
232462,69.3
232463,11.8
232464,36.1
232465,2.3
232466,22.0
232467,8.0
232468,19.3
232469,1.65
232470,24.4
232471,10.0
232472,30.3
232473,3.5
232474,14.1
232475,26.92
232476,13.2
232477,9.9
232478,13.3
232479,6.0
232480,18.3
232481,2.2
232482,38.9
232483,24.4
232484,31.2
232485,13.6
232486,9.55
232487,6.0
232488,6.9
232489,8.4
232490,21.8
232491,3.4
232492,48.5
232493,9.3
232494,15.9
232495,24.2
232496,24.5
232497,18.3
232498,5.0
232499,13.9
232500,22.0
232501,7.6
232502,21.4
232503,7.5
232504,5.7
232505,3.6
232506,3.6
232507,17.0
232508,29.1
232509,8.0
232510,25.0
232511,31.3
232512,7.6
232513,7.1
232514,7.4
232515,65.52
232516,31.3
232517,17.2
232518,10.0
232519,7.0
232520,7.6
232521,4.8
232522,7.6
232523,5.6
232524,5.6
232525,6.2
232526,13.6
232527,6.0
232528,2.7
232529,18.3
232530,11.6
232531,13.0
232532,85.7
232533,2.4
232534,14.1
232535,14.2
232536,42.2
232537,31.9
232538,33.7
232539,39.7
232540,61.3
232541,34.2
232542,43.2
232543,16.0
232544,4.5
232545,4.5
232546,5.2
232547,3.4
232548,49.5
232549,28.3
232550,2.6
232551,2.6
232552,24.3
232553,22.7
232554,26.8
232555,35.6
232556,26.2
232557,13.6
232558,3.6
232559,42.2
232560,13.6
232561,27.83
232562,11.1
232563,9.1
232564,9.3
232565,2.8
232566,5.1
232567,68.9
232568,10.7
232569,37.95
232570,18.8
232571,16.8
232572,23.8
232573,4.4
232574,2.2
232575,48.0
232576,28.1
232577,2.0
232578,15.6
232579,8.0
232580,52.22
232581,10.7
232582,5.1
232583,78.8
232584,17.2
232585,31.2
232586,8.4
232587,92.3
232588,8.6
232589,130.0
232590,6.8
232591,18.5
232592,5.1
232593,3.9
232594,3.5
232595,22.7
232596,19.12
232597,19.7
232598,133.1
232599,7.2
232600,6.006
232601,5.3
232602,5.6
232603,10.4
232604,7.9
232605,7.2
232606,19.8
232607,5.4
232608,5.4
232609,75.0
232610,11.7
232611,24.0
232612,7.9
232613,4.2
232614,2.0
232615,11.6
232616,14.7
232617,2.7
232618,16.2
232619,18.2
232620,23.2
232621,3.5
232622,50.7
232623,4.4
232624,59.2
232625,5.0
232626,4.5
232627,8.4
232628,16.3
232629,16.2
232630,8.3
232631,26.4
232632,14.7
232633,13.9
232634,7.28
232635,4.4
232636,23.7
232637,33.0
232638,11.4
232639,12.1
232640,3.9
232641,4.6
232642,11.9
232643,82.52
232644,7.2
232645,13.0
232646,4.8
232647,8.3
232648,23.0
232649,2.5
232650,7.6
232651,7.9
232652,7.9
232653,4.8
232654,8.5
232655,23.2
232656,20.8
232657,18.0
232658,17.0
232659,7.6
232660,7.9
232661,43.72
232662,12.8
232663,16.0
232664,15.4
232665,39.7
232666,11.2
232667,15.93
232668,21.0
232669,38.4
232670,260.7
232671,7.1
232672,19.5
232673,6.0
232674,7.2
232675,19.7
232676,15.3
232677,7.28
232678,29.8
232679,16.4
232680,180.5
232681,9.3
232682,10.3
232683,17.15
232684,17.2
232685,10.5
232686,25.4
232687,17.15
232688,26.8
232689,7.6
232690,22.1
232691,66.7
232692,7.2
232693,96.7
232694,6.0
232695,47.32
232696,16.3
232697,4.8
232698,9.5
232699,14.1
232700,3.1
232701,11.4
232702,7.9
232703,2.7
232704,15.0
232705,21.6
232706,7.1
232707,15.1
232708,18.4
232709,50.3
232710,3.4
232711,21.1
232712,19.72
232713,7.2
232714,3.5
232715,2.4
232716,1.8
232717,11.4
232718,1.8
232719,14.7
232720,17.3
232721,11.2
232722,13.4
232723,31.9
232724,49.5
232725,20.5
232726,7.2
232727,10.5
232728,13.1
232729,144.1
232730,15.4
232731,7.1
232732,1.9
232733,6.4
232734,47.5
232735,14.4
232736,15.8
232737,20.3
232738,16.0
232739,5.1
232740,3.6
232741,2.6
232742,6.4
232743,11.53
232744,5.72
232745,14.1
232746,7.2
232747,2.2
232748,13.4
232749,5.0
232750,5.7
232751,3.9
232752,14.0
232753,1.65
232754,7.6
232755,5.0
232756,8.0
232757,1.8
232758,32.55
232759,2.7
232760,23.2
232761,4.8
232762,8.4
232763,132.3
232764,5.4
232765,16.3
232766,8.4
232767,7.8
232768,10.7
232769,5.3
232770,17.4
232771,80.2
232772,40.7
232773,29.1
232774,19.4
232775,2.7
232776,1.8
232777,11.9
232778,5.6
232779,36.08
232780,3.3
232781,35.2
232782,8.4
232783,19.1
232784,26.4
232785,11.9
232786,4.9
232787,42.9
232788,9.3
232789,2.7
232790,62.3
232791,13.4
232792,16.4
232793,3.0
232794,13.5
232795,26.6
232796,13.3
232797,6.8
232798,10.9
232799,7.8
232800,40.7
232801,22.7
232802,23.9
232803,5.0
232804,11.2
232805,37.1
232806,42.3
232807,7.2
232808,10.5
232809,13.0
232810,9.2
232811,10.7
232812,21.6
232813,68.9
232814,15.0
232815,162.7
232816,73.9
232817,11.4
232818,24.1
232819,16.7
232820,11.2
232821,37.4
232822,24.3
232823,2.6
232824,22.0
232825,8.5
232826,29.1
232827,36.9
232828,18.2
232829,4.4
232830,15.1
232831,15.5
232832,24.91
232833,36.5
232834,13.9
232835,19.0
232836,5.0
232837,3.0
232838,10.4
232839,8.6
232840,11.9
232841,5.7
232842,17.2
232843,27.4
232844,109.4
232845,19.4
232846,6.1
232847,44.1
232848,16.4
232849,11.6
232850,42.9
232851,6.4
232852,16.4
232853,6.0
232854,16.2
232855,45.8
232856,25.9
232857,1.9
232858,6.4
232859,20.8
232860,18.3
232861,20.1
232862,8.3
232863,48.8
232864,8.0
232865,4.2
232866,55.8
232867,4.5
232868,1.65
232869,10.2
232870,7.6
232871,27.9
232872,26.6
232873,56.6
232874,14.7
232875,47.0
232876,62.9
232877,1.9
232878,1.9
232879,8.4
232880,31.5
232881,36.32
232882,3.6
232883,178.0
232884,4.8
232885,20.2
232886,13.3
232887,16.0
232888,10.9
232889,8.3
232890,8.0
232891,11.8
232892,18.6
232893,112.8
232894,2.6
232895,11.0
232896,87.4
232897,15.93
232898,5.7
232899,20.1
232900,3.4
232901,9.2
232902,5.4
232903,22.9
232904,15.9
232905,24.4
232906,9.3
232907,2.4
232908,22.0
232909,47.1
232910,7.1
232911,4.8
232912,16.0
232913,16.0
232914,120.28
232915,11.0
232916,112.4
232917,3.4
232918,6.0
232919,30.3
232920,2.8
232921,25.55
232922,18.7
232923,11.9
232924,45.5
232925,12.4
232926,22.6
232927,8.0
232928,36.4
232929,11.8
232930,11.8
232931,10.6
232932,29.3
232933,7.9
232934,17.2
232935,6.8
232936,28.02
232937,19.7
232938,1.2
232939,4.8
232940,202.3
232941,56.28
232942,11.6
232943,7.2
232944,23.5
232945,8.5
232946,7.6
232947,16.4
232948,6.8
232949,11.4
232950,126.5
232951,13.9
232952,11.4
232953,15.5
232954,2.0
232955,241.1
232956,35.9
232957,86.3
232958,1.1
232959,22.0
232960,33.0
232961,4.4
232962,7.932
232963,7.932
232964,90.62
232965,17.5
232966,20.8
232967,30.3
232968,2.2
232969,32.1
232970,2.3
232971,21.2
232972,9.3
232973,8.3
232974,8.6
232975,2.6
232976,13.5
232977,19.7
232978,10.4
232979,27.4
232980,5.5
232981,18.0
232982,47.8
232983,8.3
232984,10.5
232985,9.9
232986,25.3
232987,3.9
232988,4.1
232989,69.4
232990,13.9
232991,15.0
232992,5.3
232993,34.7
232994,3.4
232995,4.9
232996,4.3
232997,6.8
232998,66.4
232999,15.8
233000,15.2
233001,3.5
233002,7.6
233003,4.4
233004,9.9
233005,1.1
233006,1.1
233007,1.6
233008,25.55
233009,5.2
233010,81.0
233011,49.32
233012,2.8
233013,14.8
233014,6.8
233015,4.4
233016,11.0
233017,18.7
233018,16.3
233019,10.5
233020,10.5
233021,28.5
233022,25.0
233023,45.9
233024,11.1
233025,6.0
233026,62.83
233027,11.2
233028,11.4
233029,38.9
233030,18.3
233031,31.4
233032,5.7
233033,9.3
233034,7.4
233035,3.0
233036,60.4
233037,7.28
233038,63.5
233039,4.4
233040,17.0
233041,21.8
233042,11.2
233043,8.7
233044,9.1
233045,10.12
233046,18.0
233047,17.0
233048,272.4
233049,56.63
233050,92.9
233051,47.8
233052,13.0
233053,28.42
233054,1.5
233055,11.4
233056,12.5
233057,5.0
233058,15.5
233059,22.7
233060,13.2
233061,4.0
233062,8.4
233063,11.4
233064,64.9
233065,27.6
233066,13.1
233067,8.0
233068,9.3
233069,186.9
233070,7.9
233071,10.5
233072,3.5
233073,27.7
233074,28.1
233075,6.0
233076,53.9
233077,6.0
233078,7.6
233079,59.3
233080,39.3
233081,11.9
233082,19.7
233083,11.0
233084,8.6
233085,68.3
233086,1.1
233087,1.1
233088,21.3
233089,10.3
233090,2.8
233091,6.9
233092,31.2
233093,13.5
233094,68.3
233095,5.7
233096,6.15
233097,19.8
233098,22.4
233099,1.1
233100,3.5
233101,8.3
233102,2.0
233103,13.4
233104,19.3
233105,2.6
233106,11.0
233107,17.2
233108,38.5
233109,3.0
233110,3.4
233111,10.6
233112,16.4
233113,11.4
233114,24.532
233115,15.1
233116,16.72
233117,3.6
233118,1.9
233119,15.9
233120,58.2
233121,3.3
233122,23.9
233123,21.8
233124,17.2
233125,20.6
233126,1.9
233127,37.1
233128,44.6
233129,16.3
233130,83.2
233131,8.3
233132,6.8
233133,15.0
233134,2.6
233135,4.9
233136,3.4
233137,49.83
233138,24.7
233139,2.7
233140,20.8
233141,5.72
233142,13.0
233143,4.4
233144,6.1
233145,23.32
233146,36.1
233147,8.6
233148,222.4
233149,26.0
233150,13.3
233151,10.3
233152,5.4
233153,10.5
233154,19.02
233155,10.6
233156,42.6
233157,1.6
233158,2.0
233159,5.0
233160,41.82
233161,8.4
233162,13.1
233163,22.0
233164,109.8
233165,3.2
233166,101.0
233167,6.1
233168,5.0
233169,216.3
233170,4.8
233171,13.3
233172,26.3
233173,28.3
233174,15.5
233175,7.9
233176,8.4
233177,7.2
233178,7.8
233179,23.7
233180,3.0
233181,24.2
233182,26.4
233183,11.0
233184,74.3
233185,7.2
233186,20.8
233187,9.3
233188,1.1
233189,2.2
233190,307.8
233191,3.4
233192,10.8
233193,3.2
233194,3.2
233195,24.5
233196,20.1
233197,11.5
233198,5.3
233199,45.9
233200,4.4
233201,39.85
233202,81.22
233203,6.4
233204,18.7
233205,5.3
233206,9.1
233207,12.3
233208,22.7
233209,83.2
233210,15.4
233211,5.4
233212,69.3
233213,8.3
233214,15.0
233215,15.3
233216,3.4
233217,3.2
233218,15.5
233219,12.4
233220,5.6
233221,11.9
233222,20.6
233223,16.1
233224,25.0
233225,18.0
233226,8.0
233227,6.0
233228,87.2
233229,39.8
233230,7.5
233231,124.9
233232,8.5
233233,40.7
233234,40.7
233235,47.9
233236,37.5
233237,20.1
233238,32.7
233239,34.0
233240,5.2
233241,150.3
233242,20.1
233243,33.7
233244,28.6
233245,6.006
233246,10.5
233247,10.3
233248,1.1
233249,35.6
233250,20.03
233251,154.3
233252,15.4
233253,4.0
233254,10.8
233255,43.532
233256,8.3
233257,44.1
233258,5.7
233259,9.9
233260,2.3
233261,13.0
233262,3.3
233263,8.98
233264,7.4
233265,16.8
233266,8.7
233267,3.8
233268,26.0
233269,6.7
233270,21.8
233271,11.6
233272,14.7
233273,31.8
233274,72.2
233275,1.1
233276,28.7
233277,18.3
233278,11.4
233279,24.0
233280,4.4
233281,55.4
233282,28.8
233283,5.4
233284,13.2
233285,84.3
233286,11.1
233287,4.5
233288,115.6
233289,5.7
233290,4.4
233291,13.5
233292,6.4
233293,28.8
233294,3.4
233295,19.3
233296,10.3
233297,9.9
233298,11.6
233299,10.1
233300,19.4
233301,42.2
233302,1.9
233303,13.9
233304,16.2
233305,9.3
233306,22.6
233307,30.4
233308,11.9
233309,1.8
233310,2.4
233311,2.2
233312,4.4
233313,11.2
233314,8.4
233315,22.4
233316,35.1
233317,16.2
233318,1.5
233319,188.2
233320,26.5
233321,26.3
233322,1.9
233323,104.5
233324,4.5
233325,17.15
233326,4.4
233327,6.0
233328,4.0
233329,15.2
233330,5.0
233331,1.6
233332,21.7
233333,22.7
233334,14.9
233335,3.0
233336,11.9
233337,69.3
233338,27.7
233339,6.4
233340,62.7
233341,10.9
233342,50.0
233343,153.5
233344,15.5
233345,13.4
233346,15.4
233347,18.3
233348,8.0
233349,13.3
233350,2.4
233351,1.8
233352,2.6
233353,28.1
233354,11.9
233355,2.8
233356,36.6
233357,15.9
233358,15.9
233359,17.9
233360,4.4
233361,8.0
233362,10.9
233363,34.0
233364,6.8
233365,59.4
233366,18.2
233367,104.0
233368,2.2
233369,5.0
233370,7.6
233371,19.2
233372,16.4
233373,16.4
233374,10.02
233375,7.5
233376,2.7
233377,11.9
233378,29.1
233379,5.0
233380,16.7
233381,6.006
233382,34.12
233383,43.2
233384,4.4
233385,61.3
233386,3.0
233387,17.15
233388,17.15
233389,11.2
233390,7.1
233391,120.1
233392,32.55
233393,3.4
233394,25.9
233395,15.0
233396,21.6
233397,11.1
233398,51.2
233399,34.7
233400,6.5
233401,26.6
233402,4.8
233403,17.4
233404,11.2
233405,8.0
233406,12.1
233407,13.2
233408,4.0
233409,25.9
233410,26.8
233411,6.15
233412,42.9
233413,13.9
233414,1.65
233415,18.5
233416,26.8
233417,1.2
233418,6.0
233419,39.8
233420,42.2
233421,21.4
233422,71.0
233423,90.6
233424,6.0
233425,43.4
233426,146.7
233427,4.88
233428,11.1
233429,4.13
233430,2.3
233431,30.4
233432,158.8
233433,4.13
233434,5.2
233435,18.3
233436,49.5
233437,10.9
233438,1.8
233439,43.6
233440,9.2
233441,181.4
233442,22.6
233443,18.4
233444,19.3
233445,34.7
233446,9.4
233447,4.1
233448,13.1
233449,5.4
233450,10.8
233451,13.6
233452,3.5
233453,2.2
233454,10.3
233455,54.4
233456,13.4
233457,2.7
233458,47.3
233459,8.98
233460,16.6
233461,54.5
233462,15.6
233463,8.6
233464,19.1
233465,7.6
233466,9.9
233467,16.0
233468,13.0
233469,8.0
233470,4.88
233471,1.9
233472,21.8
233473,3.9
233474,10.9
233475,35.9
233476,8.4
233477,22.7
233478,7.6
233479,40.0
233480,4.8
233481,2.3
233482,8.0
233483,4.9
233484,14.6
233485,7.2
233486,37.4
233487,13.4
233488,7.1
233489,22.6
233490,14.1
233491,7.6
233492,11.4
233493,7.2
233494,17.2
233495,11.2
233496,16.1
233497,36.1
233498,8.3
233499,128.82
233500,11.9
233501,45.1
233502,33.1
233503,29.1
233504,6.15
233505,23.0
233506,8.0
233507,65.52
233508,43.0
233509,9.0
233510,1.1
233511,1.1
233512,20.9
233513,6.2
233514,11.9
233515,14.7
233516,19.7
233517,15.9
233518,24.3
233519,1.9
233520,32.42
233521,76.7
233522,80.2
233523,30.7
233524,17.5
233525,11.4
233526,23.3
233527,16.8
233528,15.1
233529,50.8
233530,10.0
233531,7.1
233532,7.6
233533,31.92
233534,21.7
233535,15.3
233536,8.1
233537,26.6
233538,5.7
233539,1.1
233540,22.6
233541,28.3
233542,8.5
233543,3.5
233544,3.8
233545,17.2
233546,106.8
233547,1.9
233548,4.4
233549,19.7
233550,80.3
233551,7.0
233552,31.9
233553,10.5
233554,18.0
233555,11.9
233556,4.3
